ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
603116.SH,20191030,6.8,0.1892,0.4729,1.52,19.985,50.9241,1.1444,1.2884,1.3357,57620.08,57620.08,23052.7549,391816.544,391816.544
000060.SZ,20191030,4.03,0.3737,0.5519,1.12,15.6378,18.2973,1.3408,0.7206,0.7075,356968.5327,356823.7689,241597.7766,1438583.1868,1437999.7887
002367.SZ,20191030,7.8,3.1173,3.9159,0.72,400.1662,40.1658,2.1265,2.0123,1.7565,79765.2687,52428.1658,41735.3831,622169.0959,408939.6932
002422.SZ,20191030,24.06,1.1195,1.2846,1.47,28.5596,29.6793,2.6334,2.1185,1.9816,143978.606,103344.0419,90061.3112,3464125.2604,2486457.6481
300505.SZ,20191030,23.5,3.6902,4.4992,0.66,36.8513,30.6009,2.5997,2.4465,2.1201,10052.6122,5196.2652,4261.9361,236236.3867,122112.2322
002001.SZ,20191030,19.64,0.448,0.8814,0.57,13.7062,18.7774,2.5742,4.8598,5.4596,214866.23,212148.1363,107822.8326,4219972.7572,4166589.3969
603007.SH,20191030,7.08,0.3551,0.9681,0.64,23.889,25.9744,2.1568,1.8881,1.9154,33718.2,33337.5,12227.2812,238724.856,236029.5
002266.SZ,20191030,4.26,0.5119,0.5473,0.89,76.7381,76.1586,2.5615,7.6378,7.6966,197871.9849,163754.8918,153154.5002,842934.6557,697595.8391
300585.SZ,20191030,13.56,11.4306,12.9647,1.65,48.6499,66.1877,4.4681,6.2181,5.9751,16000.0,8281.9825,7301.9825,216960.0,112303.6827
300599.SZ,20191030,10.55,1.534,1.534,0.74,15.7246,13.8735,2.0783,1.7125,1.5895,30400.0,9058.705,9058.705,320720.0,95569.3378
000554.SZ,20191030,4.9,1.0611,1.0611,1.41,1255.1596,1019.4558,2.6117,0.7655,0.7808,48079.3318,36264.9711,36264.9711,235588.7258,177698.3584
002038.SZ,20191030,12.88,0.5638,0.7648,0.51,23.1556,24.3895,2.7644,6.1049,6.0359,102735.0,102735.0,75741.2559,1323226.8,1323226.8
000158.SZ,20191030,6.97,7.6531,15.8761,1.04,61.9475,61.9193,1.9228,1.1931,1.1232,165287.4961,162423.058,78296.1847,1152053.8478,1132088.7143
300223.SZ,20191030,50.67,6.7859,8.202,1.49,754.7859,176.983,8.22,39.2855,29.9947,20132.7568,12743.5202,10543.3574,1020126.7871,645714.1685
002817.SZ,20191030,19.73,1.1627,2.2041,0.73,47.5446,44.3946,2.3864,5.8023,5.3515,8667.0,8667.0,4572.0,170999.91,170999.91
603876.SH,20191030,13.91,0.5812,1.2009,1.07,21.6351,20.9638,1.6249,0.5812,0.5612,43000.0,23562.52,11404.52,598130.0,327754.6532
603991.SH,20191030,17.43,1.9633,2.8274,1.06,34.1835,193.4511,2.759,2.2801,2.5799,7453.4998,4107.8918,2852.4695,129914.5015,71600.5541
600856.SH,20191030,2.24,0.3945,0.4814,1.09,,,0.8329,0.8936,6.4005,136665.4379,134342.2057,110101.1438,306130.5809,300926.5408
600779.SH,20191030,52.8,1.6244,4.4106,1.31,44.5167,34.1258,13.362,9.1503,7.7442,48854.5698,48830.3498,17983.7278,2579521.2854,2578242.4694
002664.SZ,20191030,14.38,1.1483,2.3791,0.8,22.0887,20.5584,2.4447,2.1865,2.1988,40002.0,34995.2625,16889.9575,575228.76,503231.8748
000517.SZ,20191030,2.72,0.3072,0.8403,1.05,14.2326,10.1705,1.575,2.1827,2.0782,318392.2485,303570.7316,110985.9368,866026.9159,825712.39
002546.SZ,20191030,4.01,0.7648,1.4897,1.0,21.4079,20.5886,1.1479,4.7325,4.7293,83404.9096,78190.3696,40142.2443,334453.6875,313543.3821
601011.SH,20191030,4.84,0.9811,1.5802,1.16,22.7592,57.9098,1.2641,2.1902,2.5237,161093.4597,159922.0197,99288.4797,779692.3449,774022.5753
600185.SH,20191030,5.1,0.1085,0.2144,0.53,20.4966,16.8283,1.3382,3.4131,2.2396,206022.603,206022.603,104205.6503,1050715.2753,1050715.2753
600576.SH,20191030,4.34,0.3259,0.5371,1.03,188.4117,,1.3963,3.7306,4.0191,61940.2409,52587.7965,31908.9707,268820.6455,228231.0368
300092.SZ,20191030,7.16,1.8917,2.6816,0.6,242.4753,42.6246,2.8343,3.4871,3.1855,23159.9,16719.3133,11794.381,165824.884,119710.2832
600798.SH,20191030,3.56,0.8519,1.3191,1.79,18.229,14.302,1.2077,1.6708,1.5363,120653.4201,103085.0948,66578.8734,429526.1756,366982.9375
002418.SZ,20191030,2.53,0.8824,1.4902,0.81,,,2.9002,0.9852,1.408,113640.0,100313.8026,59395.0402,287509.2,253793.9206
600817.SH,20191030,7.5,0.2998,0.4471,0.97,241.5496,243.0673,11.8595,24.2244,25.1557,16091.0082,15567.9074,10438.9097,120682.5615,116759.3055
002850.SZ,20191030,31.7,12.2905,14.2212,3.89,80.8996,35.9699,2.7739,3.3279,2.8271,21000.0,9289.8132,8028.6111,665700.0,294487.0784
002777.SZ,20191030,36.9,1.1657,2.1284,0.7,69.7304,57.6853,7.8043,9.5781,8.8221,22430.2769,18998.2,10405.2,827677.2176,701033.58
002256.SZ,20191030,2.37,1.2864,1.9595,0.84,,,2.3435,7.3908,10.1272,188241.1872,138895.7513,91180.4045,446131.6137,329182.9306
000767.SZ,20191030,2.5,0.1186,0.2168,1.47,24.0847,41.1909,1.0117,0.685,0.6415,307694.2219,291229.4234,159239.3137,769235.5548,728073.5585
000631.SZ,20191030,2.81,0.1748,0.6305,0.72,6.6509,9.7234,1.0611,2.517,2.9854,243251.9168,243251.9168,67446.4427,683537.8862,683537.8862
002097.SZ,20191030,5.64,0.3947,0.5272,0.5,14.296,13.3978,1.1793,1.0663,0.8823,108810.8465,85858.2618,64280.903,613693.1743,484240.5966
603200.SH,20191030,21.68,2.2428,2.2862,1.83,27.4279,30.1358,2.7818,5.3104,4.1995,10131.0075,3482.973,3416.8635,219640.2426,75510.8546
600588.SH,20191030,29.5,0.9876,2.037,0.96,119.8127,75.5428,11.7076,9.5205,9.1553,248613.4505,247470.9164,119985.5879,7334096.7898,7300392.0338
600261.SH,20191030,4.13,2.0461,3.5404,2.1,15.5958,9.7027,1.5731,1.0678,1.0993,145210.293,145210.293,83921.9098,599718.5101,599718.5101
000629.SZ,20191030,2.83,0.3834,0.5151,0.76,7.8665,9.9109,2.572,1.6033,1.6342,858974.6202,476713.9025,354849.335,2430898.1752,1349100.3441
300624.SZ,20191030,73.06,4.7675,7.479,0.91,71.964,58.9176,8.2744,10.8907,8.7727,8142.75,4940.001,3149.0182,594909.315,360916.4731
601099.SH,20191030,3.34,0.6002,0.6737,0.82,,,2.224,58.0015,19.7325,681631.637,681631.637,607227.6395,2276649.6676,2276649.6676
000876.SZ,20191030,23.13,1.7493,3.8885,1.03,57.2062,40.2884,4.3195,1.412,1.3411,421601.5009,419953.8589,188920.567,9751642.7158,9713532.7564
300239.SZ,20191030,5.07,5.0363,7.6259,0.41,78.0031,71.5056,2.6969,5.8539,5.6443,52274.6108,44499.089,29388.0342,265032.2768,225610.3812
002952.SZ,20191030,32.5,4.0627,4.0627,0.72,35.9943,40.6165,4.6006,6.9635,7.634,10956.0,2286.0,2286.0,356070.0,74295.0
603897.SH,20191030,18.81,2.57,2.57,2.18,18.5604,21.5588,1.8946,0.6739,0.6953,17840.0992,5553.7692,5553.7692,335572.266,104466.3987
603360.SH,20191030,33.7,2.4859,2.4859,0.53,43.33,23.2331,6.5483,11.9109,8.6546,18667.6,7840.9332,7840.9332,629098.12,264239.4488
300153.SZ,20191030,6.8,2.1821,4.5944,1.17,120.5771,,2.3061,1.6596,1.9319,32000.0,31734.7386,15072.2586,217600.0,215796.2225
002329.SZ,20191030,4.19,2.3559,2.5744,3.07,,,1.631,1.5025,1.5249,83764.0035,49698.6446,45480.2447,350971.1747,208237.3209
002249.SZ,20191030,3.87,1.204,1.5536,2.14,,,1.313,1.0599,1.0165,236553.0164,163601.432,126788.9093,915460.1735,633137.5418
600397.SH,20191030,2.2,0.5874,0.9684,1.39,33.8869,,2.8622,0.4314,0.3938,98995.9882,98995.9882,60047.3792,217791.174,217791.174
600230.SH,20191030,10.37,2.1255,3.9541,2.23,4.31,365.9768,1.2054,0.9637,1.7119,41186.3502,41186.3502,22139.6078,427102.4516,427102.4516
300068.SZ,20191030,10.73,0.8675,1.1311,1.31,38.6038,67.9816,1.4535,1.1587,1.1748,87073.4655,80630.5741,61840.8682,934298.2848,865166.0601
603318.SH,20191030,29.09,0.7702,1.9887,0.62,2677.3292,,11.9798,27.7597,42.2859,40330.2277,40216.2277,15575.2277,1173206.3238,1169890.0638
300109.SZ,20191030,16.75,4.6472,4.8534,0.88,60.4315,47.7015,1.7867,7.7496,6.1586,32306.8983,11739.3252,11240.5708,541140.5465,196633.6971
002803.SZ,20191030,22.68,1.718,2.108,0.59,23.6827,16.1101,3.7948,2.2249,1.7947,22259.3699,19703.5143,16058.0691,504842.5093,446875.7043
002027.SZ,20191030,6.05,1.2585,1.8056,1.66,15.2501,27.2904,6.9373,6.1026,6.7488,1467788.028,1467788.028,1023042.3519,8880117.5694,8880117.5694
603606.SH,20191030,11.12,0.9854,1.8714,0.63,42.4283,20.2871,3.6742,2.4051,2.1371,65410.4521,63884.3652,33638.7127,727364.2274,710394.141
600976.SH,20191030,16.79,0.5671,0.7728,0.92,31.7118,31.4802,2.1757,1.1916,1.0722,15339.86,15329.86,11249.0486,257556.2494,257388.3494
603232.SH,20191030,33.6,11.5681,14.3407,1.87,56.7494,74.0145,6.8786,13.2041,13.3913,12126.8,7266.14,5861.34,407460.48,244142.304
600723.SH,20191030,5.82,0.4008,0.9508,1.06,10.5276,10.7398,0.9404,0.3805,0.3825,65840.7554,65806.9554,27738.3453,383193.1964,382996.4804
601838.SH,20191030,8.44,0.6305,0.6555,0.84,6.5577,6.06,0.9784,2.6305,2.4858,361225.1334,186663.4468,179547.9568,3048740.1259,1575439.491
603303.SH,20191030,8.97,1.0021,1.0021,1.29,17.6809,15.743,1.6925,1.095,1.0311,48771.5366,12051.5366,12051.5366,437480.6833,108102.2833
002205.SZ,20191030,22.4,0.5811,0.8327,0.49,777.6129,267.7554,2.7765,3.2969,3.2081,11615.2018,11615.2018,8106.5068,260180.5203,260180.5203
600203.SH,20191030,6.27,3.2738,4.7374,1.68,68.7042,45.3884,1.3621,0.2604,0.2315,45644.712,44638.6493,30847.5283,286192.3442,279884.3311
000552.SZ,20191030,2.49,0.1821,0.3672,0.85,9.9419,11.1893,0.7644,1.3915,1.4491,228697.105,228374.1262,113253.5682,569455.7915,568651.5742
600792.SH,20191030,3.29,0.3954,1.3405,1.15,16.9944,10.2091,0.9772,0.6032,0.5608,98992.36,98992.36,29199.9171,325684.8644,325684.8644
002365.SZ,20191030,8.39,0.6545,0.735,0.87,13.8444,25.5997,1.5377,2.4591,1.9204,29468.25,24109.9309,21470.3077,247238.6175,202282.3203
300088.SZ,20191030,7.09,2.0107,2.5653,0.68,23.0216,20.0899,3.0638,1.7048,2.2993,231197.4278,226975.82,177903.4011,1639189.7631,1609258.5638
300002.SZ,20191030,3.44,3.6761,3.8218,1.55,84.0668,,1.3691,3.3406,3.2621,196109.1984,141503.0218,136106.7039,674615.6425,486770.395
603366.SH,20191030,4.49,3.7037,10.1145,3.35,,,1.1678,1.1307,1.0892,80000.0,80000.0,29294.1779,359200.0,359200.0
000571.SZ,20191030,2.2,0.4151,0.4669,1.03,,,1.4804,1.1274,1.3375,81406.4,80616.8744,71668.7092,179094.08,177357.1237
600328.SH,20191030,7.95,0.8353,1.2482,0.72,13.0151,11.0996,1.3283,0.9211,0.8841,43803.1073,43803.1073,29313.8745,348234.703,348234.703
300013.SZ,20191030,8.39,0.7115,0.9635,1.5,58.0287,78.5868,2.6127,3.5867,3.6821,44668.7115,40903.2203,30204.8068,374770.4895,343178.0183
000751.SZ,20191030,3.07,0.5588,0.7313,0.83,81.5538,32.3834,1.6882,0.5179,0.5296,140986.9279,140986.6379,107726.4353,432829.8687,432828.9784
300179.SZ,20191030,5.38,1.8444,2.2031,0.63,41.5337,27.8068,3.0332,7.1189,5.5387,49845.0,33496.4254,28043.5367,268166.1,180210.7687
603321.SH,20191030,7.84,1.1408,1.3146,0.74,48.0013,68.7704,2.3075,3.263,3.2916,30700.0,11610.0,10075.0,240688.0,91022.4
600751.SH,20191030,2.9,0.8726,1.3172,1.16,139.5694,41.9802,0.6161,0.025,0.0245,289933.7783,257318.9052,170474.4767,840807.9571,746224.8251
688030.SH,20191030,47.8,24.4936,24.4936,0.66,125.0104,64.1354,6.5955,15.3211,12.6147,18022.3454,3665.0573,3665.0573,861468.1101,175189.7389
002896.SZ,20191030,22.0,1.4219,1.723,0.93,24.1505,36.751,2.8724,2.938,2.7247,8000.0,3425.0,2826.5,176000.0,75350.0
603669.SH,20191030,7.45,0.3368,0.8927,0.9,20.7797,22.6954,3.0061,2.2741,2.2346,50960.0,50960.0,19228.4096,379652.0,379652.0
600146.SH,20191030,20.3,1.7827,2.6381,0.91,,,10.5078,4.4117,7.6141,46997.0,46997.0,31759.0,954039.1,954039.1
601101.SH,20191030,5.36,0.2143,0.5684,1.19,8.9188,15.4877,0.7545,1.107,1.126,119999.8272,119999.8272,45243.3561,643199.0738,643199.0738
002750.SZ,20191030,13.49,2.0227,7.1588,0.62,389.5245,4688.7964,8.3221,16.0803,19.8259,40050.0,39728.8326,11225.321,540274.5,535941.9518
002309.SZ,20191030,6.26,0.9478,1.2868,1.62,,,0.6315,0.3263,0.4054,87178.7068,69649.9514,51302.3995,545738.7046,436008.6958
000682.SZ,20191030,4.94,1.7379,2.1653,1.17,38.7092,25.6631,2.0704,2.177,1.9753,134072.7007,97802.2745,78496.1319,662319.1415,483143.236
002466.SZ,20191030,25.38,0.9196,1.5618,0.62,13.1737,44.5547,2.8517,4.6415,5.4865,114198.7945,113934.3739,67081.5937,2898365.4044,2891654.4096
002655.SZ,20191030,13.33,13.9275,16.4379,0.9,224.7629,142.838,9.501,5.963,5.3488,36000.0,36000.0,30502.0,479880.0,479880.0
002304.SZ,20191030,102.3,1.1985,2.9081,2.47,18.9971,18.7485,4.2499,6.381,6.3464,150698.8,124893.9574,51471.3872,15416487.24,12776651.842
601113.SH,20191030,3.26,1.5412,3.1745,1.08,14.2576,14.3277,0.6229,0.5636,0.4766,114148.1073,90768.224,44068.434,372122.8298,295904.4102
603003.SH,20191030,8.94,0.4065,0.6545,0.53,58.616,,0.963,0.2322,0.2748,41653.2402,41653.2402,25874.9894,372379.9674,372379.9674
300444.SZ,20191030,5.47,2.9609,3.5712,1.33,16.9791,81.1844,2.1285,1.6817,1.7827,58572.0642,31908.3449,26455.0508,320389.1912,174538.6466
002391.SZ,20191030,8.11,0.5302,0.6177,0.95,13.6911,12.4097,1.345,1.4574,1.3378,53925.7002,35652.0889,30601.4144,437337.4286,289138.441
600356.SH,20191030,8.12,0.4044,0.6001,0.63,36.3158,26.8933,1.1188,1.5058,1.402,29873.1378,29873.1378,20133.3668,242569.8789,242569.8789
600498.SH,20191030,26.32,0.8273,1.478,1.02,36.5451,37.0593,3.0072,1.2725,1.2516,117169.0634,110693.9199,61963.8893,3083889.7487,2913463.9718
603886.SH,20191030,18.47,5.8062,9.2698,2.61,18.3441,16.4336,2.92,2.2637,2.0954,24000.0,12120.9,7592.0695,443280.0,223873.023
000019.SZ,20191030,6.23,1.128,1.7349,1.73,23.2876,10.7539,1.6368,0.6674,0.3984,115253.5254,41592.0398,27042.0418,718029.4632,259118.408
600763.SH,20191030,99.0,3.7528,6.3922,4.47,95.5858,69.5564,18.3403,20.532,17.6029,32064.0,32064.0,18824.4,3174336.0,3174336.0
603000.SH,20191030,21.23,3.5285,8.2231,0.96,109.7465,83.787,8.1043,13.8595,12.513,110569.1056,110569.1056,47444.2971,2347382.1119,2347382.1119
300095.SZ,20191030,5.87,1.3124,1.9371,1.07,,,1.8598,2.4025,2.2569,37871.0854,27535.9223,18656.5094,222303.2713,161635.8639
603320.SH,20191030,16.98,2.2542,2.2542,0.8,39.6425,41.548,2.6492,2.6746,2.5746,10000.0,3250.0,3250.0,169800.0,55185.0
300471.SZ,20191030,9.28,5.9403,9.3439,0.92,,,2.8077,9.1379,8.1237,36472.0,27173.4557,17275.1844,338460.16,252169.6689
300516.SZ,20191030,30.99,0.712,2.4983,0.56,121.8693,103.6117,5.3343,11.945,10.5693,18000.0,18000.0,5129.995,557820.0,557820.0
300184.SZ,20191030,6.7,2.0037,2.1009,0.74,22.0864,27.3129,1.6634,0.7311,0.6108,117815.8222,61530.9822,58686.1214,789366.0087,412257.5807
601002.SH,20191030,5.98,0.8657,1.476,1.48,26.6615,25.669,1.7529,1.3656,1.403,79269.0,79269.0,46493.4793,474028.62,474028.62
002611.SZ,20191030,4.52,0.8654,1.0606,0.75,,,1.9976,1.2551,0.95,183864.7096,110611.79,90254.8374,831068.4874,499965.2908
603329.SH,20191030,16.08,5.3391,6.8246,1.29,47.1798,85.1066,2.9656,1.2129,1.0526,13200.0,6468.0,5060.13,212256.0,104005.44
603069.SH,20191030,6.63,0.6802,1.8018,0.56,35.5826,50.3387,1.8592,1.8753,1.9099,31600.0,31600.0,11929.0,209508.0,209508.0
000788.SZ,20191030,6.28,0.9007,1.5247,1.3,82.8447,73.9705,3.0046,1.6162,1.5207,59598.7425,59598.7425,35207.687,374280.1029,374280.1029
600290.SH,20191030,3.92,1.0616,1.5347,0.81,,,0.7307,1.9013,2.2791,75990.3511,75990.3511,52561.9749,297882.1763,297882.1763
300142.SZ,20191030,29.42,0.6258,0.772,0.71,43.2338,42.058,9.3742,51.4552,41.0016,153743.6984,145450.4651,117901.7078,4523139.6069,4279152.6832
002332.SZ,20191030,8.49,1.471,1.8822,0.92,25.8115,20.4422,2.7521,2.1478,2.0795,91621.2166,90400.9941,70652.1637,777864.1289,767504.4399
300025.SZ,20191030,5.75,2.9349,3.5268,0.65,225.3479,47.6705,3.2242,1.8066,2.1353,42853.0562,39909.3794,33211.8754,246405.0732,229478.9316
300605.SZ,20191030,13.75,9.8026,11.113,0.94,42.4577,38.5984,4.314,4.3308,3.9164,16531.4091,7348.4812,6482.0127,227306.8751,101041.6165
600674.SH,20191030,9.76,0.1418,0.4535,1.06,12.0348,12.5284,1.6435,49.7537,51.0918,440214.048,440214.048,137670.8598,4296489.1085,4296489.1085
300721.SZ,20191030,17.89,4.5989,4.756,1.15,40.3467,130.7815,1.6892,1.2789,1.5132,8058.5,4167.2605,4029.6697,144166.565,74552.2903
300169.SZ,20191030,5.62,4.5457,5.3615,0.51,113.1318,91.5682,1.5203,2.0254,1.9978,32598.434,26260.1015,22264.5449,183203.1991,147581.7704
603721.SH,20191030,16.7,1.8315,2.3304,0.5,79.2808,,4.2343,6.9277,7.9178,13000.0,6154.9927,4837.3399,217100.0,102788.3781
600166.SH,20191030,1.98,0.4825,0.7092,1.31,,,0.8711,0.3171,0.2865,657519.2047,657519.2047,447327.6713,1301888.0253,1301888.0253
000673.SZ,20191030,3.21,3.396,5.2606,1.49,,,5.0759,3.2735,5.1346,79155.0442,78951.0358,50967.7712,254087.6919,253432.8249
300260.SZ,20191030,11.95,0.8962,2.1476,0.6,62.475,45.273,3.1887,2.0543,1.7887,20194.0,12668.0522,5286.3607,241318.3,151383.2238
300101.SZ,20191030,8.87,0.7312,1.0464,0.84,306.2784,,5.3374,11.1653,11.2524,55834.5,55069.9535,38483.9535,495252.015,488470.4875
002662.SZ,20191030,2.65,0.5776,1.6548,1.18,43.5727,,0.8035,0.7346,1.0357,150000.0,145897.11,50919.11,397500.0,386627.3415
002888.SZ,20191030,18.53,7.753,7.753,2.27,81.8481,96.3222,5.6134,8.665,8.5607,12467.64,3557.61,3557.61,231025.3692,65922.5133
300507.SZ,20191030,9.59,2.8403,5.4419,1.1,24.31,40.4184,2.1435,3.1652,3.2248,22017.78,13037.4279,6804.6336,211150.5102,125028.9336
002158.SZ,20191030,7.99,1.1088,2.9218,2.32,21.0966,20.0146,2.1881,2.4687,2.4823,53502.8782,52857.0474,20059.2984,427487.9968,422327.8087
600383.SH,20191030,11.88,1.3863,1.5034,3.26,6.6227,6.4794,1.094,1.066,0.9036,451458.3572,451458.3572,416280.5943,5363325.2835,5363325.2835
300303.SZ,20191030,3.93,2.9807,4.0205,0.92,31.4449,18.1151,2.3612,2.1429,2.0322,127863.6559,113275.5818,83979.1264,502504.1677,445173.0365
000863.SZ,20191030,4.84,0.1517,0.3148,0.59,,,1.1222,4.0642,3.5295,137127.1098,117974.2872,56842.5393,663695.2114,570995.55
600683.SH,20191030,3.95,0.1577,0.3734,0.88,8.1766,11.5947,1.1091,0.3669,0.4132,74077.7597,74077.7597,31276.0244,292607.1508,292607.1508
000728.SZ,20191030,8.39,0.2332,0.373,0.91,42.1201,27.0988,1.1338,11.1257,8.9409,336544.7047,294612.96,184178.2138,2823610.0724,2471802.7344
002738.SZ,20191030,14.76,1.8739,2.8469,2.53,37.0031,23.5021,1.5345,4.7307,3.2749,27792.6476,18308.8356,12051.3013,410219.4786,270238.4135
000420.SZ,20191030,2.21,0.1494,0.2739,0.57,32.8913,35.0121,1.4566,1.6997,1.6843,197070.6656,185048.0524,100901.2595,435526.171,408956.1958
000989.SZ,20191030,8.07,0.518,0.9314,0.86,21.4341,39.6356,1.7652,2.2466,2.3303,86935.4236,58888.8095,32754.3894,701568.8685,475232.6927
601179.SH,20191030,3.51,0.1347,0.4073,1.11,31.6089,35.2818,0.9251,1.3142,1.2358,512588.2352,512588.2352,169567.4299,1799184.7056,1799184.7056
300453.SZ,20191030,7.97,2.6843,2.9562,0.69,50.8865,40.3549,3.2789,3.9408,3.2785,26270.5,14839.9195,13474.8375,209375.885,118274.1584
002194.SZ,20191030,21.82,3.3047,8.1791,0.54,65.2566,34.2868,7.1535,10.3099,7.9686,56466.9722,37168.8939,15017.9788,1232109.3334,811025.2649
300567.SZ,20191030,39.15,4.1976,4.3518,0.9,33.2484,30.1846,7.2416,6.9143,4.9306,24540.12,12768.4997,12315.8284,960745.698,499886.7633
002231.SZ,20191030,7.15,1.1088,2.6405,0.82,,,4.645,10.3064,10.4598,35680.0,28892.5,12132.5,255112.0,206581.375
600795.SH,20191030,2.34,0.1542,0.2855,0.86,33.5815,25.1779,0.8765,0.7021,0.512,1965039.7845,1965039.7845,1061168.8274,4598193.0957,4598193.0957
001696.SZ,20191030,5.47,1.3229,1.7433,2.16,16.7446,14.9203,1.5471,1.0821,1.1504,114502.692,89117.96,67623.81,626329.7252,487475.2412
000679.SZ,20191030,3.84,1.1273,1.576,0.3,,,1.6014,1.2584,1.4036,35640.0,35635.0622,25488.6022,136857.6,136838.6388
603039.SH,20191030,63.38,0.7735,0.7735,0.69,83.948,75.7573,12.063,9.5765,8.242,15164.0296,5905.3184,5905.3184,961096.196,374279.0802
601929.SH,20191030,2.07,0.4717,0.7234,1.14,21.1513,27.4379,0.9586,3.2007,3.2458,311106.0262,311106.0262,202866.8498,643989.4742,643989.4742
600507.SH,20191030,8.21,0.7123,1.0748,2.01,4.0608,6.2905,1.9342,0.6876,0.762,144777.0416,138695.6166,91926.3834,1188619.5115,1138691.0123
600469.SH,20191030,5.48,1.6791,3.0297,1.9,168.6851,12.1947,1.4613,0.4956,0.506,56241.3222,56241.3222,31170.1648,308202.4457,308202.4457
603708.SH,20191030,25.13,1.1674,1.1674,0.89,35.5623,31.8388,5.4384,1.201,1.0588,60840.0,20406.2169,20406.2169,1528909.2,512808.2307
002553.SZ,20191030,5.38,1.1373,1.5713,0.92,20.7655,48.9186,2.6889,4.7632,4.7493,34800.0,23429.4201,16957.8268,187224.0,126050.2801
002665.SZ,20191030,3.42,0.9689,1.2903,1.02,,,1.2916,15.0991,17.9257,253872.0737,225637.2539,169441.8694,868242.4921,771679.4083
300632.SZ,20191030,20.3,7.4322,7.4701,0.68,31.3328,19.9482,4.9205,4.796,3.6338,18298.2997,5782.1691,5752.8691,371455.4839,117378.0327
002093.SZ,20191030,8.76,1.1053,2.4326,0.75,67.7647,90.7038,2.6638,8.9746,16.6873,100750.0,98536.9318,44770.8544,882570.0,863183.5226
002363.SZ,20191030,5.88,1.4149,2.4512,1.46,30.1831,32.6928,1.0342,1.2874,1.4421,41610.0301,41575.8167,23998.6727,244666.977,244465.8022
600640.SH,20191030,15.78,1.0259,2.4818,0.69,47.8708,71.8737,2.878,2.7616,2.573,79569.594,58939.9727,24363.2395,1255608.1933,930072.7692
300571.SZ,20191030,52.66,3.4269,3.9895,1.48,32.1761,25.6251,9.9619,7.3592,4.1056,12045.693,6904.9696,5931.3171,634326.1934,363615.6991
000338.SZ,20191030,12.05,1.0048,1.0228,1.43,11.0428,10.0083,2.3192,0.6003,0.5696,793387.3895,424503.575,417013.0701,9560318.0435,5115268.0788
603096.SH,20191030,57.42,1.035,1.2996,2.01,32.263,30.5944,4.1365,8.3898,8.2378,13530.8,5430.8,4324.8,776938.536,311836.536
300547.SZ,20191030,9.42,1.2676,2.0944,0.99,14.8993,16.3114,2.5374,3.3476,3.9709,21690.6174,18821.3298,11391.421,204325.6159,177296.9267
300062.SZ,20191030,5.69,2.4296,3.3689,1.06,104.8105,45.7659,2.1828,1.7602,1.7215,30800.0,18934.355,13655.015,175252.0,107736.48
300407.SZ,20191030,7.48,2.3949,3.102,1.42,153.9246,67.7925,1.8062,1.4065,1.294,30504.6414,19780.3154,15271.3307,228174.7177,147956.7592
601727.SH,20191030,4.91,0.1143,0.3547,1.24,24.6637,24.3193,1.2074,0.7355,0.703,1515246.1836,1028381.7951,331374.4304,7439858.7615,5049354.6139
603133.SH,20191030,16.95,5.0931,6.0053,0.97,66.316,,3.9366,6.5809,7.1243,21047.5,11198.0895,9497.1093,356755.125,189807.617
002131.SZ,20191030,1.99,2.3513,2.8113,0.52,,,1.6521,1.0805,1.045,665114.0391,537707.4322,449722.1686,1323576.9378,1070037.7901
601211.SH,20191030,17.04,0.3641,0.633,1.6,22.628,19.6641,1.2012,6.6813,5.9871,890794.8056,751612.0876,432351.298,15179143.4874,12807469.9727
300730.SZ,20191030,16.31,5.2659,5.2659,0.63,73.3979,81.3883,6.5142,7.7483,7.1605,15800.8198,7556.3773,7556.3773,257711.3709,123244.5138
000100.SZ,20191030,3.33,0.5385,0.6103,0.72,13.0097,11.3521,1.4921,0.398,0.4313,1354964.8507,1265982.7894,1116929.6504,4512032.9528,4215722.6887
000759.SZ,20191030,7.24,0.1332,0.4417,0.69,11.4413,14671.6448,1.4521,0.3242,0.3194,68102.15,68061.0192,20525.6594,493059.566,492761.779
000539.SZ,20191030,3.96,0.2715,0.8508,0.73,43.8204,34.2411,0.8578,0.7586,0.7879,525028.3986,255390.704,81487.7035,2079112.4585,1011347.1878
002818.SZ,20191030,12.31,1.2728,1.3365,1.03,12.6672,12.0649,1.9556,6.553,6.1737,75649.49,15086.9924,14367.3678,931245.2219,185720.8764
603040.SH,20191030,29.77,1.3259,1.3259,0.59,23.0678,21.3745,3.162,7.8649,7.4239,7948.2884,3222.3035,3222.3035,236620.5457,95927.9752
