ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
002565.SZ,20191025,7.54,3.7336,6.0952,0.78,78.8498,69.4841,3.6959,3.8901,3.9479,106015.6922,105609.7755,64690.4919,799358.3192,796297.7073
600677.SH,20191025,7.88,11.998,15.398,0.96,19.5957,77.122,1.2503,0.3288,0.4405,52179.17,45382.4669,35361.6786,411171.8596,357613.8392
600375.SH,20191025,4.74,0.6579,0.8028,0.89,44.2814,55.6819,0.9279,0.3612,0.3561,55574.0597,55574.0597,45547.1692,263421.043,263421.043
300667.SZ,20191025,32.6,8.7391,11.3087,0.78,71.6265,70.2675,8.3198,16.1146,15.4593,10400.0,5377.4232,4155.576,339040.0,175303.9963
600163.SH,20191025,3.63,0.4359,0.9738,1.09,27.8327,30.4181,1.8956,6.9224,6.823,99946.523,99946.523,44740.334,362805.8785,362805.8785
300510.SZ,20191025,6.85,6.7639,12.1297,0.91,30.8353,41.0043,1.4533,4.8695,4.8944,88288.4984,50526.3003,28174.9239,604776.214,346105.1571
002633.SZ,20191025,8.6,1.3208,2.9525,1.54,317.3506,,2.5077,7.9692,8.9004,15000.0,14941.875,6684.375,129000.0,128500.125
600091.SH,20191025,3.87,0.1268,0.1938,0.73,416.3244,141.8363,1.8784,30.0945,107.7347,43741.2524,43741.2524,28604.71,169278.6468,169278.6468
000755.SZ,20191025,4.16,1.0014,1.5248,1.29,40.2416,7.4674,1.6587,1.2149,2.0002,46926.4621,46926.4621,30816.7402,195214.0823,195214.0823
600012.SH,20191025,5.6,0.1084,0.5337,0.56,8.2706,8.3278,0.9489,3.1306,3.1306,165861.0,116560.0,23676.4279,928821.6,652736.0
002405.SZ,20191025,14.44,2.4915,3.2585,1.31,59.152,99.7668,3.8471,13.2814,13.2096,196246.569,157555.0208,120467.1557,2833800.4564,2275094.5004
603969.SH,20191025,4.11,0.3054,0.7391,1.04,22.9764,18.5264,2.0003,1.4787,1.3704,84100.0,84100.0,34747.1472,345651.0,345651.0
002216.SZ,20191025,10.28,0.4467,0.933,0.44,80.888,63.9024,3.8599,1.488,1.4832,80181.5606,56488.7111,27047.0874,824266.443,580703.9501
600419.SH,20191025,13.61,0.9069,1.7176,1.09,24.6869,23.0922,2.9229,1.928,1.8068,20711.4418,20711.4418,10935.3498,281882.7229,281882.7229
000885.SZ,20191025,10.31,0.9468,2.773,1.35,8.7858,8.0873,1.8889,2.5235,2.3762,49638.1983,49638.1983,16947.4948,511769.8245,511769.8245
002400.SZ,20191025,2.94,0.8999,1.1411,0.81,27.5662,30.652,0.9679,0.4231,0.4271,174333.7128,167475.8205,132075.9434,512541.1156,492378.9123
600984.SH,20191025,10.15,0.9267,1.4495,0.62,54.8214,29.7831,2.361,3.7723,3.1058,82779.3464,78611.5464,50261.7282,840210.366,797907.196
000988.SZ,20191025,19.81,2.3513,3.2071,1.29,70.2339,45.8761,3.3453,3.8065,3.9478,100550.2707,100517.6982,73694.4305,1991900.8626,1991255.6013
000969.SZ,20191025,6.69,0.435,0.6841,0.82,,,1.5822,1.3581,1.38,102600.8097,100076.0192,63639.3468,686399.4169,669508.5684
603585.SH,20191025,21.88,1.0342,1.0342,0.71,12.6189,11.9147,2.1572,2.3929,2.2024,18000.0,5400.0,5400.0,393840.0,118152.0
002821.SZ,20191025,121.4,2.6705,2.6705,1.17,65.593,52.6176,9.8396,15.3107,11.8417,23140.9962,12239.6638,12239.6638,2809316.9387,1485895.1853
601127.SH,20191025,12.88,0.0952,0.4322,0.81,114.041,,2.5771,0.5991,0.694,94138.4798,93338.4798,20550.988,1212503.6198,1202199.6198
600746.SH,20191025,7.39,0.6504,1.4828,0.52,631.9615,440.4045,4.4634,4.774,5.9937,30642.1452,30466.0915,13362.6873,226445.453,225144.4162
603773.SH,20191025,31.7,1.2154,1.5462,0.8,18.9733,38.0782,1.8686,4.2851,5.0335,9459.5556,6432.7305,5056.445,299867.9125,203917.5569
000430.SZ,20191025,5.26,0.2374,0.3007,0.96,80.6449,146.6488,1.3399,4.546,4.754,40481.7686,33173.88,26192.4635,212934.1028,174494.6088
600929.SH,20191025,7.09,1.0089,1.0212,1.42,45.7018,45.54,2.7246,2.8256,2.8899,91775.1148,33734.5234,33330.3933,650685.5639,239177.7709
300008.SZ,20191025,3.12,1.1523,1.2159,0.72,,,4.2706,2.9119,3.802,96001.6185,60248.9946,57100.0541,299525.0497,187976.8632
300331.SZ,20191025,20.9,3.0886,3.6178,1.0,76.1671,81.5593,3.255,4.1624,4.2034,22604.8841,13307.9626,11361.3082,472442.0777,278136.4183
002825.SZ,20191025,15.5,1.0753,1.0753,0.69,36.0395,42.1679,3.1408,2.8331,2.5551,14412.708,4092.4639,4092.4639,223396.974,63433.1905
300659.SZ,20191025,57.84,3.0397,3.374,1.47,181.0541,186.7405,17.5804,21.58,18.1987,13283.3,6550.7729,5901.5548,768306.072,378896.7045
600118.SH,20191025,21.11,0.4491,0.9253,1.37,59.77,60.3567,4.4645,3.2919,3.3544,118248.9135,118248.9135,57394.7959,2496234.564,2496234.564
000837.SZ,20191025,4.26,0.5865,0.7097,0.53,,,1.1534,0.9265,0.9245,69337.091,58260.6476,48140.9922,295376.0077,248190.3588
300413.SZ,20191025,27.98,0.6154,1.0225,0.66,57.5517,45.4308,5.9123,5.1565,4.8937,178037.7511,83402.0248,50197.3813,4981496.2758,2333588.6539
002324.SZ,20191025,13.03,4.527,6.9288,2.32,95.1596,77.7527,2.8969,1.8775,1.9299,52815.7457,30677.7723,20043.7479,688189.1665,399731.3731
300004.SZ,20191025,5.05,2.129,3.6232,1.11,,,1.188,2.5471,2.5609,47999.3598,39218.8515,23045.4084,242396.767,198055.2001
300373.SZ,20191025,15.06,1.5191,2.4122,0.84,37.9455,60.197,3.0261,3.8397,3.8127,47213.3293,29305.7476,18455.7476,711032.7393,441344.5589
002303.SZ,20191025,5.45,0.4172,0.9099,0.31,20.8016,21.2925,1.7191,2.5687,2.5353,153132.3685,153075.8335,70192.2419,834571.4083,834263.2926
600595.SH,20191025,1.51,0.1588,0.2562,0.75,,,0.9522,0.252,0.3567,196122.4057,174154.0403,107967.6467,296144.8326,262972.6009
603398.SH,20191025,11.0,5.5286,15.5144,0.99,77.3823,48.1069,4.6194,8.374,6.3841,29638.28,29638.28,10561.6762,326021.08,326021.08
002649.SZ,20191025,9.11,3.7224,4.0737,2.08,21.5593,18.6091,1.8288,1.658,1.3408,52468.7031,42374.6775,38720.6372,477989.8852,386033.312
000672.SZ,20191025,15.0,1.8716,5.0259,0.7,8.289,5.8265,2.6535,2.3007,1.95,81361.9871,81360.9521,30298.6478,1220429.8065,1220414.2815
600839.SH,20191025,2.64,0.338,0.4455,0.85,37.7048,59.3007,0.9356,0.1462,0.1435,461624.4222,461432.2151,350111.3206,1218688.4746,1218181.0479
002473.SZ,20191025,8.47,0.5698,1.1097,0.88,112.1773,,4.8254,9.1956,9.7796,16000.0,16000.0,8215.6706,135520.0,135520.0
600939.SH,20191025,4.96,0.4971,0.5897,0.92,22.8242,16.2467,1.2692,0.193,0.179,181450.0,40957.5584,34529.7586,899992.0,203149.4897
603586.SH,20191025,16.92,1.2958,1.4322,0.86,39.0191,22.2371,1.6487,2.4634,2.2897,20373.87,9447.7814,8547.5083,344725.8804,159856.4613
603602.SH,20191025,21.29,3.6511,3.6511,0.74,74.9794,85.5693,4.8657,5.7189,4.7576,15680.0,9291.8426,9291.8426,333827.2,197823.329
600158.SH,20191025,10.15,1.6531,1.7245,1.19,102.065,105.7912,5.0641,5.9066,6.4241,84373.5373,65749.5392,63028.3673,856391.4036,667357.8229
002566.SZ,20191025,6.59,1.8132,2.3048,1.83,31.572,30.6047,1.1413,2.2367,2.2464,33095.16,22919.1535,18030.6899,218097.1044,151037.2216
000768.SZ,20191025,15.28,0.5165,1.1457,1.46,75.81,68.2492,2.6122,1.264,1.2127,276864.5071,276862.8046,124819.8328,4230489.6685,4230463.6543
600436.SH,20191025,106.5,1.9191,4.6158,2.67,56.2179,48.2367,10.2329,13.4812,11.6361,60331.721,60331.721,25084.3648,6425328.2865,6425328.2865
601788.SH,20191025,11.4,0.3225,0.7294,1.05,508.7256,70.6876,1.093,6.8155,5.557,461078.7639,390669.8839,172742.3756,5256297.9085,4453636.6765
300509.SZ,20191025,10.2,2.8024,4.5704,1.48,53.9951,49.8677,3.9704,4.1791,3.6015,22800.0,12642.6,7752.0,232560.0,128954.52
002751.SZ,20191025,27.25,6.6141,7.3724,0.88,52.2684,50.2819,4.0735,3.748,3.3514,15460.0613,11803.6206,10589.6287,421286.6704,321648.6614
600707.SH,20191025,4.58,0.6972,1.4035,1.2,269.3265,,0.8145,8.5187,4.4106,358838.9732,128796.647,63986.3438,1643482.4973,589888.6433
600153.SH,20191025,8.68,0.2642,0.4883,0.98,5.2674,5.0613,0.8946,0.0878,0.0841,283520.053,283520.053,153399.7154,2460954.06,2460954.06
300671.SZ,20191025,20.85,1.7967,2.0111,0.64,54.5982,106.7251,5.2182,5.9563,5.8723,14189.0,7861.7723,7023.6651,295840.65,163917.9525
000678.SZ,20191025,7.06,0.4361,0.8081,1.07,,,2.7392,2.1766,2.3391,45961.1797,45961.1797,24805.2667,324485.9287,324485.9287
002321.SZ,20191025,6.63,11.6291,16.8385,2.86,29.7961,28.9231,1.3474,0.6623,0.6537,53429.11,53104.0914,36674.9698,354234.9993,352080.126
002156.SZ,20191025,10.44,0.8835,1.9669,0.8,94.8851,,2.0126,1.6676,1.6428,115370.4572,115350.4307,51815.5596,1204467.5732,1204258.4965
000062.SZ,20191025,14.3,0.3969,1.6755,0.96,21.8162,22.8355,2.9698,1.2675,1.107,104590.9322,104464.5006,24747.5781,1495650.3305,1493842.3586
600189.SH,20191025,3.91,0.7213,1.1702,1.12,66.7722,34.428,0.9252,1.8125,1.7029,71687.4877,47700.9588,29404.6174,280298.0769,186510.7489
002929.SZ,20191025,26.96,1.1384,1.2351,0.93,28.9071,31.1776,2.2069,1.8416,1.7804,22074.6347,7660.1373,7060.6163,595132.1515,206517.3016
002489.SZ,20191025,3.59,0.7188,1.4715,0.93,,26.7891,2.3381,1.7808,1.6142,217573.6503,187868.6453,91776.0537,781089.4046,674448.4366
600255.SH,20191025,1.62,0.513,0.5804,0.93,,,1.3047,0.5711,0.7182,176959.3555,176959.3555,156407.59,286674.1559,286674.1559
002948.SZ,20191025,6.16,5.9123,5.9123,0.78,13.7295,12.9789,1.3418,3.7683,3.1663,450969.0,45097.6751,45097.6751,2777969.04,277801.6786
603590.SH,20191025,38.68,1.0585,1.7173,0.45,23.4487,19.7836,2.4315,6.0546,5.7409,16000.0,8336.764,5138.488,618880.0,322466.0315
601107.SH,20191025,3.73,0.1667,0.7531,1.39,13.4321,11.1156,0.7593,1.911,1.8337,305806.0,216274.0,47866.4563,1140656.38,806702.02
000980.SZ,20191025,3.09,1.1676,1.6628,0.68,7.833,30.5674,0.3626,0.4244,0.6558,202767.1288,124594.4713,87488.2108,626550.428,384996.9163
000521.SZ,20191025,3.47,0.5812,0.8127,0.58,93.764,67.41,0.7209,0.2072,0.2097,104459.7881,87209.0413,62363.2689,362475.4647,302615.3733
002846.SZ,20191025,13.38,3.561,3.561,0.65,61.7919,31.6062,4.0951,3.1783,2.2688,19453.44,5293.232,5293.232,260287.0272,70823.4442
002627.SZ,20191025,8.05,0.6741,1.0367,0.99,28.3067,23.7923,1.2144,1.3465,1.3695,33400.3673,27732.0514,18033.5514,268872.9568,223243.0138
603992.SH,20191025,21.04,5.2518,5.2518,0.71,35.7215,35.7215,5.2064,4.7975,4.7975,40100.9858,4100.0,4100.0,843724.7412,86264.0
000635.SZ,20191025,8.26,2.1939,4.5,3.21,93.2529,1056.5706,0.9325,1.2598,1.1994,30308.7602,30308.7602,14776.4915,250350.3593,250350.3593
603810.SH,20191025,36.0,1.4375,1.8218,0.73,20.7514,21.1573,2.5085,2.1875,2.4466,8000.0,3951.1809,3117.7808,288000.0,142242.5124
002580.SZ,20191025,5.47,0.911,1.0423,1.16,118.1815,98.4282,1.5919,1.0404,1.0149,34912.9995,31247.2087,27311.0104,190974.1073,170922.2316
600742.SH,20191025,11.79,0.7657,1.2125,2.52,12.0989,12.9235,1.2184,0.4398,0.449,50765.616,50765.616,32059.8042,598526.6126,598526.6126
300642.SZ,20191025,44.55,1.8113,3.2046,0.62,28.5545,27.9087,3.9102,11.0894,10.1389,9081.747,5350.8045,3024.4131,404591.8289,238378.3405
002342.SZ,20191025,3.22,0.499,0.7048,1.13,173.5011,158.7578,1.2722,1.8344,1.6717,96000.0,88113.5625,62383.5625,309120.0,283725.6713
002181.SZ,20191025,5.19,3.0437,9.3334,0.79,110.4844,45.6171,1.4859,7.5596,8.4324,116105.8174,113443.2577,36994.9195,602589.1923,588770.5075
603657.SH,20191025,24.29,2.2801,2.2801,0.58,23.0947,22.951,2.8768,4.5985,4.3864,9600.0,2862.5,2862.5,233184.0,69530.125
603612.SH,20191025,9.95,1.4575,1.4575,0.73,16.6365,37.6071,1.3804,0.9997,0.9792,33698.686,17886.213,17886.213,335301.9257,177967.8194
600697.SH,20191025,17.54,0.2633,0.3517,0.8,10.7415,10.7228,1.0852,0.1789,0.1687,15908.8075,15515.6015,11614.2124,279040.4836,272143.6503
300179.SZ,20191025,5.4,3.2342,3.863,0.97,41.6881,27.9102,3.0445,7.1453,5.5593,49845.0,33496.4254,28043.5367,269163.0,180880.6972
002545.SZ,20191025,6.36,0.801,2.5124,0.85,17.7216,16.2955,1.0341,3.6006,3.2475,124406.2083,77115.5527,24587.1703,791223.4848,490454.9152
000422.SZ,20191025,3.0,0.3087,0.4234,0.63,10.0217,33.2783,45.251,0.2102,0.1952,89786.6712,89781.2984,65470.0299,269360.0136,269343.8952
600173.SH,20191025,5.29,0.4758,1.0169,1.08,6.4296,5.9958,1.4972,1.3105,1.6865,70111.8244,69980.4244,32741.8766,370891.5511,370196.4451
603321.SH,20191025,7.9,1.4467,1.6671,0.58,48.3687,62.8141,2.3407,3.288,3.4103,30700.0,11610.0,10075.0,242530.0,91719.0
600303.SH,20191025,3.48,0.7096,0.9717,0.86,,,0.8446,0.8065,0.9973,67560.4211,67560.4211,49339.6343,235110.2654,235110.2654
300599.SZ,20191025,10.63,2.0378,2.0378,1.39,15.8439,13.9787,2.0941,1.7255,1.6015,30400.0,9058.705,9058.705,323152.0,96294.0342
000554.SZ,20191025,5.03,0.5953,0.5953,0.86,1288.4598,1090.863,2.682,0.7858,0.7728,48079.3318,36264.9711,36264.9711,241839.039,182412.8046
002038.SZ,20191025,13.47,0.7668,1.0401,0.73,24.2163,23.9366,2.9745,6.3846,6.1861,102735.0,102735.0,75737.6559,1383840.45,1383840.45
300223.SZ,20191025,50.05,4.1644,5.1866,1.11,745.5503,260.941,8.4376,38.8048,33.4738,20132.7568,12743.5202,10231.8999,1007644.4778,637813.186
002817.SZ,20191025,19.44,1.7838,3.3816,1.19,46.8458,43.7421,2.3513,5.717,5.2729,8667.0,8667.0,4572.0,168486.48,168486.48
603876.SH,20191025,14.3,0.5391,1.1139,1.34,22.2417,21.5515,1.6704,0.5975,0.5769,43000.0,23562.52,11404.52,614900.0,336944.036
603991.SH,20191025,18.9,0.6692,0.9637,0.77,37.0665,44.0971,2.8954,2.4724,2.5593,7453.4998,4107.8918,2852.4695,140871.1462,77639.155
600856.SH,20191025,2.34,0.2772,0.3383,0.53,,,0.8533,0.9335,3.0322,136665.4379,134342.2057,110101.1438,319797.1247,314360.7613
600779.SH,20191025,45.94,0.562,1.5259,0.93,38.7329,34.445,20.7701,7.9614,7.074,48854.5698,48830.3498,17983.7278,2244378.9366,2243266.2698
002664.SZ,20191025,14.79,2.1161,4.3844,1.75,22.7185,21.1445,2.5144,2.2489,2.2615,40002.0,34995.2625,16889.9575,591629.58,517579.9324
000517.SZ,20191025,2.76,0.2401,1.3314,1.0,14.4419,8.5652,1.6152,2.2148,1.8457,318392.2485,303570.7316,54735.9368,878762.6059,837855.2192
601011.SH,20191025,5.1,1.1061,1.7677,2.23,23.9818,29.5671,1.3292,2.3079,2.3733,161093.4597,159922.0197,100069.1107,821576.6445,815602.3005
600185.SH,20191025,5.24,0.1303,0.2577,0.36,21.0593,17.2902,1.3749,3.5068,2.3011,206022.603,206022.603,104205.6503,1079558.4397,1079558.4397
600751.SH,20191025,2.92,0.4446,0.6711,1.0,140.532,42.2697,0.6204,0.0252,0.0247,289933.7783,257318.9052,170474.4767,846606.6326,751371.2032
600576.SH,20191025,4.37,0.4125,0.6798,1.52,189.7141,156.1303,1.4154,3.7564,4.141,61940.2409,52587.7965,31908.9707,270678.8527,229808.6707
300522.SZ,20191025,16.11,0.9738,1.6875,0.77,28.9919,26.6471,3.0706,5.8516,5.4614,12098.1,7659.7976,4420.195,194900.391,123399.3393
600589.SH,20191025,5.16,0.6665,1.2433,0.45,23.6383,9.6871,1.0445,2.1368,2.2406,70403.3281,70403.3281,37739.7013,363281.173,363281.173
002507.SZ,20191025,22.94,2.8052,4.6954,1.4,27.3648,26.9745,7.0163,9.459,9.3494,78935.7241,77753.0872,46453.2472,1810785.5109,1783655.8204
002883.SZ,20191025,19.06,1.454,1.7408,0.98,29.1456,26.3524,3.5572,6.126,5.6312,8690.6012,4532.2292,3785.5652,165642.8589,86384.2886
600495.SH,20191025,4.28,0.6729,0.9754,1.1,144.7472,285.0764,1.6467,3.762,3.9034,120819.0886,120819.0886,83353.4978,517105.6992,517105.6992
601398.SH,20191025,5.98,0.0655,0.8192,1.08,7.1598,6.9841,0.9495,2.7544,2.5702,35640625.7089,26961221.2539,2156398.6024,213130941.7392,161228103.0983
002845.SZ,20191025,17.2,2.0991,2.0991,0.76,35.56,64.7985,2.973,0.8517,0.7227,20278.7968,7657.7984,7657.7984,348795.305,131714.1325
002104.SZ,20191025,8.38,12.2202,13.0168,1.0,40.1408,55.4409,3.2445,3.4551,4.0374,69692.1354,58799.7929,55201.6642,584020.0947,492742.2645
300241.SZ,20191025,5.65,3.3111,3.9038,1.36,35.039,54.7911,2.3031,1.9342,2.0408,53474.4963,41741.2869,35403.6888,302130.9041,235838.271
603755.SH,20191025,54.4,13.6968,13.6968,0.75,76.8487,76.8487,10.0741,22.586,22.586,9861.3681,2466.0,2466.0,536458.4246,134150.4
600824.SH,20191025,3.5,0.2757,0.4523,2.1,33.6891,37.7616,1.5302,2.4961,2.5984,105402.7073,105402.7073,64253.0544,368909.4756,368909.4756
300122.SZ,20191025,48.2,0.6629,1.2268,0.57,53.1361,36.2454,14.9927,14.7505,8.2046,160000.0,87576.9025,47318.8971,7712000.0,4221206.7005
603867.SH,20191025,27.19,7.0778,7.0778,0.94,21.8098,22.6081,2.8709,1.7053,1.8633,14000.0,3500.0,3500.0,380660.0,95165.0
002708.SZ,20191025,8.19,1.3678,3.1585,1.43,,,2.7141,2.8343,2.973,46886.1076,38348.2664,16606.6544,383997.2212,314072.3018
600653.SH,20191025,2.12,0.1896,0.2461,1.0,12.0981,7.1329,1.9068,0.5774,0.5397,194638.0317,194638.0317,150001.5051,412632.6272,412632.6272
000557.SZ,20191025,3.42,0.9264,0.9264,0.51,33.846,30.6018,0.9985,6.5546,6.3593,145837.4735,58524.5214,58523.6391,498764.1594,200153.8632
600033.SH,20191025,3.07,0.104,0.2256,0.7,11.4862,10.7639,0.9013,3.1642,3.0753,274440.0,274440.0,126491.9499,842530.8,842530.8
601218.SH,20191025,2.98,1.0728,1.7036,1.5,,74.1652,1.2019,2.3296,2.2484,99176.0,97736.0,61547.5412,295544.48,291253.28
600367.SH,20191025,7.34,0.5336,0.8349,1.1,18.8696,29.4348,1.6458,1.3733,1.3775,29804.5,29120.0,18613.2664,218765.03,213740.8
600820.SH,20191025,5.88,0.1952,0.3464,1.16,9.3429,9.1561,0.883,0.4961,0.4681,314409.6094,314409.6094,177149.5563,1848728.5033,1848728.5033
002861.SZ,20191025,28.41,3.3425,3.6671,0.69,54.0526,56.7258,3.3759,3.8885,3.3107,12269.84,5024.4525,4579.7338,348586.1544,142744.6955
603787.SH,20191025,24.1,4.3173,6.001,2.04,55.4558,53.826,4.9988,1.6117,1.5721,20400.0,7089.0,5100.0,491640.0,170844.9
300197.SZ,20191025,3.22,0.7613,0.9867,1.58,24.8285,,1.1713,0.975,1.2605,234632.3178,166674.9308,128586.5575,755516.0633,536693.2772
300251.SZ,20191025,8.75,1.2424,3.9368,4.15,18.6916,130.1216,2.7414,17.2099,9.6247,293360.8432,278384.1404,87854.4616,2566907.378,2435861.2285
600355.SH,20191025,3.5,1.8821,2.2429,0.89,156.4086,,4.9744,4.33,5.0819,49208.92,49208.92,41293.92,172231.22,172231.22
600859.SH,20191025,14.32,0.2972,0.504,0.81,9.2522,9.7089,0.9982,0.4162,0.4127,77625.035,56877.7123,33542.9327,1111590.5012,814488.8401
002199.SZ,20191025,13.46,1.5695,2.0924,1.05,,,8.1882,18.4834,16.7249,24344.2363,24344.2363,18260.965,327673.4206,327673.4206
300109.SZ,20191025,18.92,5.6648,7.2849,2.31,68.2605,63.5165,2.048,8.7536,7.7835,32306.8983,11739.3252,9128.619,611246.5158,222108.0328
000070.SZ,20191025,11.13,1.5125,2.4584,0.97,32.8398,36.9308,3.4556,1.5865,1.7136,81332.573,79199.138,48726.903,905231.5375,881486.4059
300566.SZ,20191025,23.8,1.8052,2.8115,0.8,86.6459,105.5675,5.855,4.066,3.7519,15520.05,9458.3268,6073.059,369377.19,225108.1778
600892.SH,20191025,5.28,0.437,1.0174,0.66,,,3.544,14.746,15.5625,55946.4188,54035.9536,23209.55,295397.0913,285309.835
002290.SZ,20191025,4.86,0.1113,0.2339,1.19,18.7724,,1.3296,0.6802,0.6795,24271.233,21600.3546,10276.5747,117958.1924,104977.7234
002803.SZ,20191025,23.02,2.1317,2.6156,1.41,24.0377,16.3516,3.8517,2.2583,1.8216,22259.3699,19703.5143,16058.0691,512410.6951,453574.8992
603077.SH,20191025,1.54,0.6124,1.0529,1.29,37.4569,35.159,1.2353,2.2633,2.2101,883125.0228,883125.0228,513648.3915,1360012.5351,1360012.5351
603629.SH,20191025,29.29,2.4888,2.4888,1.08,31.6832,39.1619,3.0227,1.8368,1.8449,10000.0,2500.0,2500.0,292900.0,73225.0
002826.SZ,20191025,10.41,1.4194,1.7297,1.7,78.2016,91.1126,3.1614,4.0407,3.9361,18972.0,11373.3191,9332.7708,197498.52,118396.2518
002027.SZ,20191025,5.65,0.579,0.8307,0.92,14.2419,25.486,6.4787,5.6992,6.3026,1467788.028,1467788.028,1023042.3519,8293002.3582,8293002.3582
002121.SZ,20191025,4.4,0.5808,0.9189,0.98,,,1.8122,1.6345,1.8575,140834.9147,92855.4719,58686.9428,619673.6247,408564.0764
000638.SZ,20191025,5.01,0.7292,1.279,1.13,,,11.6308,13.0492,13.5346,30940.0,30940.0,17638.635,155009.4,155009.4
002069.SZ,20191025,3.12,1.6852,3.1371,1.25,69.0977,,6.2404,0.7929,0.8203,71111.2194,68874.0444,36997.9199,221867.0045,214887.0185
300099.SZ,20191025,7.0,3.5083,4.5424,0.85,48.0656,69.5341,2.7706,10.4989,10.9864,66916.4255,39167.4908,30250.6711,468414.9785,274172.4356
002310.SZ,20191025,5.06,0.6039,0.7992,0.91,8.5145,361.1496,1.1974,1.0222,1.5063,268546.2004,171488.1799,129571.382,1358843.774,867730.1903
300415.SZ,20191025,7.64,0.8733,1.0385,0.54,18.8229,18.1578,2.7228,1.638,1.6227,43200.0,27800.7991,23379.414,330048.0,212398.1051
002569.SZ,20191025,9.38,0.1359,0.1938,0.63,,,4.4635,4.1059,4.0114,14001.0,13977.525,9797.525,131329.38,131109.1845
002330.SZ,20191025,7.24,2.8725,10.5114,2.35,454.2203,389.2576,2.7169,1.8006,1.6435,50200.0,50186.89,13714.89,363448.0,363353.0836
603599.SH,20191025,14.1,0.182,0.3565,0.45,13.9683,13.2603,1.3566,2.3014,2.1865,46467.9135,46467.9135,23721.9135,655197.5804,655197.5804
000547.SZ,20191025,9.91,3.2013,3.4853,2.68,35.4981,30.6377,2.1354,4.5259,3.722,160567.8881,110187.2269,101210.348,1591227.7711,1091955.4186
002810.SZ,20191025,16.2,4.7448,5.6473,1.21,42.0331,22.0225,3.5163,3.3791,2.8591,19046.4,18556.608,15591.253,308551.68,300617.0496
300590.SZ,20191025,31.2,2.2283,4.1872,0.77,40.4372,36.2619,5.6553,10.5801,8.9763,16149.0,9745.0,5185.96,503848.8,304044.0
000613.SZ,20191025,4.93,2.5729,3.5301,1.74,2747.684,,23.1944,60.8158,70.5743,36410.0,26587.66,19378.482,179501.3,131077.1638
300697.SZ,20191025,15.94,7.335,7.335,0.75,49.9774,29.9316,4.2345,2.3486,1.8645,20800.0,5200.0,5200.0,331552.0,82888.0
600365.SH,20191025,4.5,1.6138,2.0531,1.3,428.7923,342.5618,2.5844,1.7533,1.4496,40000.0,40000.0,31441.6792,180000.0,180000.0
600202.SH,20191025,5.03,0.7597,1.1515,0.38,92.5256,38.2003,2.9358,2.508,1.7766,38334.0672,38334.0672,25289.1287,192820.358,192820.358
600675.SH,20191025,4.6,0.1375,0.2088,1.11,10.8171,8.1741,1.9327,1.454,1.3508,609613.5252,224047.1278,147554.312,2804222.2159,1030616.7879
603018.SH,20191025,11.28,0.3511,0.3511,1.02,13.2219,12.039,2.0419,1.2476,1.1875,46437.264,45997.52,45997.52,523812.3379,518852.0256
002795.SZ,20191025,13.44,2.0057,6.2924,0.55,33.0495,34.6902,4.4427,4.1715,4.5117,20000.0,20000.0,6375.0,268800.0,268800.0
603038.SH,20191025,15.39,1.166,1.7362,0.87,24.4031,24.0578,1.9812,2.6849,2.5723,13157.1566,5263.5212,3534.9212,202488.6401,81005.5913
002615.SZ,20191025,5.72,0.8043,1.1993,0.66,23.6243,22.7322,2.7821,1.3083,1.3208,41040.0,22524.9553,15106.5082,234748.8,128842.7443
600188.SH,20191025,10.93,0.3085,1.3182,0.84,6.7883,6.0132,0.9892,0.3294,0.2786,491201.6,295987.95,69271.0077,5368833.488,3235148.2935
002459.SZ,20191025,11.42,0.6012,0.9475,1.04,901.5887,,3.6037,12.5559,14.8571,38868.9351,38698.293,24555.193,443883.2388,441934.5061
600416.SH,20191025,7.68,0.813,1.2232,0.84,,,1.9524,1.1718,1.1009,94583.4325,94583.4325,62863.1202,726400.7616,726400.7616
300119.SZ,20191025,15.49,7.0893,10.1992,1.17,52.6615,45.7952,3.2383,5.2658,4.9721,40449.3463,24391.5088,16954.2514,626560.3742,377824.4713
603937.SH,20191025,11.13,2.1485,2.1485,0.83,20.2533,19.4976,1.712,1.7842,1.7543,20888.0,7585.8268,7585.8268,232483.44,84430.2523
600682.SH,20191025,10.33,0.6853,1.1553,0.81,,8.2461,0.9412,0.9563,1.2412,134613.2221,100215.6751,59448.0226,1390554.5843,1035227.9238
603298.SH,20191025,12.64,4.501,4.501,4.49,14.3122,13.153,1.8851,0.9265,0.8959,61885.418,17058.5639,17058.5639,782231.6835,215620.2477
300745.SZ,20191025,23.18,1.5091,1.8933,1.05,32.1912,43.3821,2.4041,3.7018,3.4771,11451.2352,6421.8515,5118.7051,265439.6319,148858.5178
603936.SH,20191025,21.39,2.9238,7.2453,0.89,54.0227,37.0511,2.8611,3.4574,3.1334,31503.8283,25497.9064,10289.4518,673866.8873,545400.2179
002536.SZ,20191025,4.91,0.954,1.6162,1.0,10.0186,19.959,1.1749,0.8716,0.917,50071.1814,47117.1227,27810.8497,245849.5007,231345.0725
601226.SH,20191025,4.16,0.1329,0.3605,0.98,84.2316,63.884,1.3457,0.8234,0.7634,115500.0,115500.0,42587.9644,480480.0,480480.0
